Start Date,End Date,Start Time,Portfolio name,Campaign Type,Campaign Name,Country,Status,Currency,Budget,Targeting Type,Bidding strategy,Impressions,Clicks,Click-Thru Rate (CTR),Spend,Cost Per Click (CPC),7 Day Total Orders (#),"Total Advertising Cost of Sales (ACOS) ",Total Return on Advertising Spend (ROAS),7 Day Total Sales (₹)
"Feb 21, 2025","Feb 21, 2025",01:00,No Portfolio,Sponsored Products,SPA | TOYS | GIF | ALL | VIISBILITY | DSTM fb8b39,India,ENABLED,INR,₹110.0,Automatic targeting,Dynamic bids - down only,51,1,1.9607843137254901%,₹1.05,₹1.05,0,,0.0,₹0
"Feb 22, 2025","Feb 22, 2025",01:00,No Portfolio,Sponsored Products,SPA | TOYS | GIF | ALL | VIISBILITY | DSTM fb8b39,India,ENABLED,INR,₹110.0,Automatic targeting,Dynamic bids - down only,50,1,2%,₹1.04,₹1.04,0,,0.0,₹0
"Feb 23, 2025","Feb 23, 2025",01:00,No Portfolio,Sponsored Products,SPA | TOYS | GIF | ALL | VIISBILITY | DSTM fb8b39,India,ENABLED,INR,₹110.0,Automatic targeting,Dynamic bids - down only,68,1,1.4705882352941175%,₹1.01,₹1.01,0,,0.0,₹0
"Feb 24, 2025","Feb 24, 2025",01:00,No Portfolio,Sponsored Products,SPA | TOYS | GIF | ALL | VIISBILITY | DSTM fb8b39,India,ENABLED,INR,₹110.0,Automatic targeting,Dynamic bids - down only,43,0,0%,₹0,,0,,,₹0
"Feb 25, 2025","Feb 25, 2025",01:00,No Portfolio,Sponsored Products,SPA | TOYS | GIF | ALL | VIISBILITY | DSTM fb8b39,India,ENABLED,INR,₹110.0,Automatic targeting,Dynamic bids - down only,66,0,0%,₹0,,0,,,₹0
"Feb 26, 2025","Feb 26, 2025",01:00,No Portfolio,Sponsored Products,SPA | TOYS | GIF | ALL | VIISBILITY | DSTM fb8b39,India,ENABLED,INR,₹110.0,Automatic targeting,Dynamic bids - down only,28,0,0%,₹0,,0,,,₹0
"Feb 27, 2025","Feb 27, 2025",01:00,No Portfolio,Sponsored Products,SPA | TOYS | GIF | ALL | VIISBILITY | DSTM fb8b39,India,ENABLED,INR,₹110.0,Automatic targeting,Dynamic bids - down only,68,1,1.4705882352941175%,₹1.0,₹1.0,0,,0.0,₹0
"Feb 28, 2025","Feb 28, 2025",01:00,No Portfolio,Sponsored Products,SPA | TOYS | GIF | ALL | VIISBILITY | DSTM fb8b39,India,ENABLED,INR,₹110.0,Automatic targeting,Dynamic bids - down only,64,1,1.5625%,₹1.0,₹1.0,0,,0.0,₹0
"Mar 01, 2025","Mar 01, 2025",01:00,No Portfolio,Sponsored Products,SPA | TOYS | GIF | ALL | VIISBILITY | DSTM fb8b39,India,ENABLED,INR,₹110.0,Automatic targeting,Dynamic bids - down only,71,2,2.8169014084507045%,₹2.0,₹1.0,0,,0.0,₹0
"Mar 02, 2025","Mar 02, 2025",01:00,No Portfolio,Sponsored Products,SPA | TOYS | GIF | ALL | VIISBILITY | DSTM fb8b39,India,ENABLED,INR,₹110.0,Automatic targeting,Dynamic bids - down only,57,0,0%,₹0,,0,,,₹0
"Feb 18, 2025","Feb 18, 2025",02:00,No Portfolio,Sponsored Products,SPA | TOYS | GIF | ALL | VIISBILITY | DSTM fb8b39,India,ENABLED,INR,₹110.0,Automatic targeting,Dynamic bids - down only,24,0,0%,₹0,,0,,,₹0
"Feb 19, 2025","Feb 19, 2025",02:00,No Portfolio,Sponsored Products,SPA | TOYS | GIF | ALL | VIISBILITY | DSTM fb8b39,India,ENABLED,INR,₹110.0,Automatic targeting,Dynamic bids - down only,35,0,0%,₹0,,0,,,₹0
"Feb 20, 2025","Feb 20, 2025",02:00,No Portfolio,Sponsored Products,SPA | TOYS | GIF | ALL | VIISBILITY | DSTM fb8b39,India,ENABLED,INR,₹110.0,Automatic targeting,Dynamic bids - down only,16,1,6.25%,₹1.04,₹1.04,0,,0.0,₹0
"Feb 21, 2025","Feb 21, 2025",02:00,No Portfolio,Sponsored Products,SPA | TOYS | GIF | ALL | VIISBILITY | DSTM fb8b39,India,ENABLED,INR,₹110.0,Automatic targeting,Dynamic bids - down only,27,0,0%,₹0,,0,,,₹0
"Feb 22, 2025","Feb 22, 2025",02:00,No Portfolio,Sponsored Products,SPA | TOYS | GIF | ALL | VIISBILITY | DSTM fb8b39,India,ENABLED,INR,₹110.0,Automatic targeting,Dynamic bids - down only,23,0,0%,₹0,,0,,,₹0
"Feb 23, 2025","Feb 23, 2025",02:00,No Portfolio,Sponsored Products,SPA | TOYS | GIF | ALL | VIISBILITY | DSTM fb8b39,India,ENABLED,INR,₹110.0,Automatic targeting,Dynamic bids - down only,23,0,0%,₹0,,0,,,₹0
"Feb 24, 2025","Feb 24, 2025",02:00,No Portfolio,Sponsored Products,SPA | TOYS | GIF | ALL | VIISBILITY | DSTM fb8b39,India,ENABLED,INR,₹110.0,Automatic targeting,Dynamic bids - down only,19,0,0%,₹0,,0,,,₹0
"Feb 25, 2025","Feb 25, 2025",02:00,No Portfolio,Sponsored Products,SPA | TOYS | GIF | ALL | VIISBILITY | DSTM fb8b39,India,ENABLED,INR,₹110.0,Automatic targeting,Dynamic bids - down only,36,2,5.555555555555555%,₹2.02,₹1.01,0,,0.0,₹0
"Feb 26, 2025","Feb 26, 2025",02:00,No Portfolio,Sponsored Products,SPA | TOYS | GIF | ALL | VIISBILITY | DSTM fb8b39,India,ENABLED,INR,₹110.0,Automatic targeting,Dynamic bids - down only,52,2,3.8461538461538463%,₹2.01,₹1.0,1,0.2501337780156053%,399.79,₹803.57
"Feb 27, 2025","Feb 27, 2025",02:00,No Portfolio,Sponsored Products,SPA | TOYS | GIF | ALL | VIISBILITY | DSTM fb8b39,India,ENABLED,INR,₹110.0,Automatic targeting,Dynamic bids - down only,30,0,0%,₹0,,0,,,₹0
"Feb 28, 2025","Feb 28, 2025",02:00,No Portfolio,Sponsored Products,SPA | TOYS | GIF | ALL | VIISBILITY | DSTM fb8b39,India,ENABLED,INR,₹110.0,Automatic targeting,Dynamic bids - down only,58,0,0%,₹0,,0,,,₹0
"Mar 01, 2025","Mar 01, 2025",02:00,No Portfolio,Sponsored Products,SPA | TOYS | GIF | ALL | VIISBILITY | DSTM fb8b39,India,ENABLED,INR,₹110.0,Automatic targeting,Dynamic bids - down only,34,0,0%,₹0,,0,,,₹0
"Mar 02, 2025","Mar 02, 2025",02:00,No Portfolio,Sponsored Products,SPA | TOYS | GIF | ALL | VIISBILITY | DSTM fb8b39,India,ENABLED,INR,₹110.0,Automatic targeting,Dynamic bids - down only,36,0,0%,₹0,,0,,,₹0
"Feb 18, 2025","Feb 18, 2025",03:00,No Portfolio,Sponsored Products,SPA | TOYS | GIF | ALL | VIISBILITY | DSTM fb8b39,India,ENABLED,INR,₹110.0,Automatic targeting,Dynamic bids - down only,15,0,0%,₹0,,0,,,₹0
"Feb 19, 2025","Feb 19, 2025",03:00,No Portfolio,Sponsored Products,SPA | TOYS | GIF | ALL | VIISBILITY | DSTM fb8b39,India,ENABLED,INR,₹110.0,Automatic targeting,Dynamic bids - down only,18,0,0%,₹0,,0,,,₹0
"Feb 20, 2025","Feb 20, 2025",03:00,No Portfolio,Sponsored Products,SPA | TOYS | GIF | ALL | VIISBILITY | DSTM fb8b39,India,ENABLED,INR,₹110.0,Automatic targeting,Dynamic bids - down only,9,0,0%,₹0,,0,,,₹0
"Feb 21, 2025","Feb 21, 2025",03:00,No Portfolio,Sponsored Products,SPA | TOYS | GIF | ALL | VIISBILITY | DSTM fb8b39,India,ENABLED,INR,₹110.0,Automatic targeting,Dynamic bids - down only,8,0,0%,₹0,,0,,,₹0
"Feb 22, 2025","Feb 22, 2025",03:00,No Portfolio,Sponsored Products,SPA | TOYS | GIF | ALL | VIISBILITY | DSTM fb8b39,India,ENABLED,INR,₹110.0,Automatic targeting,Dynamic bids - down only,22,0,0%,₹0,,0,,,₹0
"Feb 23, 2025","Feb 23, 2025",03:00,No Portfolio,Sponsored Products,SPA | TOYS | GIF | ALL | VIISBILITY | DSTM fb8b39,India,ENABLED,INR,₹110.0,Automatic targeting,Dynamic bids - down only,18,0,0%,₹0,,0,,,₹0
"Feb 24, 2025","Feb 24, 2025",03:00,No Portfolio,Sponsored Products,SPA | TOYS | GIF | ALL | VIISBILITY | DSTM fb8b39,India,ENABLED,INR,₹110.0,Automatic targeting,Dynamic bids - down only,16,0,0%,₹0,,0,,,₹0
"Feb 25, 2025","Feb 25, 2025",03:00,No Portfolio,Sponsored Products,SPA | TOYS | GIF | ALL | VIISBILITY | DSTM fb8b39,India,ENABLED,INR,₹110.0,Automatic targeting,Dynamic bids - down only,22,0,0%,₹0,,0,,,₹0
"Feb 26, 2025","Feb 26, 2025",03:00,No Portfolio,Sponsored Products,SPA | TOYS | GIF | ALL | VIISBILITY | DSTM fb8b39,India,ENABLED,INR,₹110.0,Automatic targeting,Dynamic bids - down only,15,0,0%,₹0,,0,,,₹0
"Feb 27, 2025","Feb 27, 2025",03:00,No Portfolio,Sponsored Products,SPA | TOYS | GIF | ALL | VIISBILITY | DSTM fb8b39,India,ENABLED,INR,₹110.0,Automatic targeting,Dynamic bids - down only,12,0,0%,₹0,,0,,,₹0
"Feb 28, 2025","Feb 28, 2025",03:00,No Portfolio,Sponsored Products,SPA | TOYS | GIF | ALL | VIISBILITY | DSTM fb8b39,India,ENABLED,INR,₹110.0,Automatic targeting,Dynamic bids - down only,10,0,0%,₹0,,0,,,₹0
"Mar 01, 2025","Mar 01, 2025",03:00,No Portfolio,Sponsored Products,SPA | TOYS | GIF | ALL | VIISBILITY | DSTM fb8b39,India,ENABLED,INR,₹110.0,Automatic targeting,Dynamic bids - down only,32,2,6.25%,₹2.0,₹1.0,0,,0.0,₹0
"Mar 02, 2025","Mar 02, 2025",03:00,No Portfolio,Sponsored Products,SPA | TOYS | GIF | ALL | VIISBILITY | DSTM fb8b39,India,ENABLED,INR,₹110.0,Automatic targeting,Dynamic bids - down only,29,2,6.896551724137931%,₹2.0,₹1.0,0,,0.0,₹0
"Feb 18, 2025","Feb 18, 2025",04:00,No Portfolio,Sponsored Products,SPA | TOYS | GIF | ALL | VIISBILITY | DSTM fb8b39,India,ENABLED,INR,₹110.0,Automatic targeting,Dynamic bids - down only,7,0,0%,₹0,,0,,,₹0
"Feb 19, 2025","Feb 19, 2025",04:00,No Portfolio,Sponsored Products,SPA | TOYS | GIF | ALL | VIISBILITY | DSTM fb8b39,India,ENABLED,INR,₹110.0,Automatic targeting,Dynamic bids - down only,19,1,5.263157894736842%,₹1.05,₹1.05,0,,0.0,₹0
"Feb 20, 2025","Feb 20, 2025",04:00,No Portfolio,Sponsored Products,SPA | TOYS | GIF | ALL | VIISBILITY | DSTM fb8b39,India,ENABLED,INR,₹110.0,Automatic targeting,Dynamic bids - down only,11,0,0%,₹0,,0,,,₹0
"Feb 21, 2025","Feb 21, 2025",04:00,No Portfolio,Sponsored Products,SPA | TOYS | GIF | ALL | VIISBILITY | DSTM fb8b39,India,ENABLED,INR,₹110.0,Automatic targeting,Dynamic bids - down only,6,0,0%,₹0,,0,,,₹0
"Feb 22, 2025","Feb 22, 2025",04:00,No Portfolio,Sponsored Products,SPA | TOYS | GIF | ALL | VIISBILITY | DSTM fb8b39,India,ENABLED,INR,₹110.0,Automatic targeting,Dynamic bids - down only,11,0,0%,₹0,,0,,,₹0
"Feb 23, 2025","Feb 23, 2025",04:00,No Portfolio,Sponsored Products,SPA | TOYS | GIF | ALL | VIISBILITY | DSTM fb8b39,India,ENABLED,INR,₹110.0,Automatic targeting,Dynamic bids - down only,18,1,5.555555555555555%,₹1.0,₹1.0,0,,0.0,₹0
"Feb 24, 2025","Feb 24, 2025",04:00,No Portfolio,Sponsored Products,SPA | TOYS | GIF | ALL | VIISBILITY | DSTM fb8b39,India,ENABLED,INR,₹110.0,Automatic targeting,Dynamic bids - down only,12,0,0%,₹0,,0,,,₹0
"Feb 25, 2025","Feb 25, 2025",04:00,No Portfolio,Sponsored Products,SPA | TOYS | GIF | ALL | VIISBILITY | DSTM fb8b39,India,ENABLED,INR,₹110.0,Automatic targeting,Dynamic bids - down only,8,0,0%,₹0,,0,,,₹0
"Feb 26, 2025","Feb 26, 2025",04:00,No Portfolio,Sponsored Products,SPA | TOYS | GIF | ALL | VIISBILITY | DSTM fb8b39,India,ENABLED,INR,₹110.0,Automatic targeting,Dynamic bids - down only,15,0,0%,₹0,,0,,,₹0
"Feb 27, 2025","Feb 27, 2025",04:00,No Portfolio,Sponsored Products,SPA | TOYS | GIF | ALL | VIISBILITY | DSTM fb8b39,India,ENABLED,INR,₹110.0,Automatic targeting,Dynamic bids - down only,16,1,6.25%,₹1.01,₹1.01,0,,0.0,₹0
"Feb 28, 2025","Feb 28, 2025",04:00,No Portfolio,Sponsored Products,SPA | TOYS | GIF | ALL | VIISBILITY | DSTM fb8b39,India,ENABLED,INR,₹110.0,Automatic targeting,Dynamic bids - down only,6,0,0%,₹0,,0,,,₹0
"Mar 01, 2025","Mar 01, 2025",04:00,No Portfolio,Sponsored Products,SPA | TOYS | GIF | ALL | VIISBILITY | DSTM fb8b39,India,ENABLED,INR,₹110.0,Automatic targeting,Dynamic bids - down only,23,0,0%,₹0,,0,,,₹0
"Mar 02, 2025","Mar 02, 2025",04:00,No Portfolio,Sponsored Products,SPA | TOYS | GIF | ALL | VIISBILITY | DSTM fb8b39,India,ENABLED,INR,₹110.0,Automatic targeting,Dynamic bids - down only,20,0,0%,₹0,,0,,,₹0
"Feb 18, 2025","Feb 18, 2025",05:00,No Portfolio,Sponsored Products,SPA | TOYS | GIF | ALL | VIISBILITY | DSTM fb8b39,India,ENABLED,INR,₹110.0,Automatic targeting,Dynamic bids - down only,8,0,0%,₹0,,0,,,₹0
"Feb 19, 2025","Feb 19, 2025",05:00,No Portfolio,Sponsored Products,SPA | TOYS | GIF | ALL | VIISBILITY | DSTM fb8b39,India,ENABLED,INR,₹110.0,Automatic targeting,Dynamic bids - down only,9,0,0%,₹0,,0,,,₹0
"Feb 20, 2025","Feb 20, 2025",05:00,No Portfolio,Sponsored Products,SPA | TOYS | GIF | ALL | VIISBILITY | DSTM fb8b39,India,ENABLED,INR,₹110.0,Automatic targeting,Dynamic bids - down only,10,0,0%,₹0,,0,,,₹0
"Feb 21, 2025","Feb 21, 2025",05:00,No Portfolio,Sponsored Products,SPA | TOYS | GIF | ALL | VIISBILITY | DSTM fb8b39,India,ENABLED,INR,₹110.0,Automatic targeting,Dynamic bids - down only,4,0,0%,₹0,,0,,,₹0
"Feb 22, 2025","Feb 22, 2025",05:00,No Portfolio,Sponsored Products,SPA | TOYS | GIF | ALL | VIISBILITY | DSTM fb8b39,India,ENABLED,INR,₹110.0,Automatic targeting,Dynamic bids - down only,6,0,0%,₹0,,0,,,₹0
"Feb 23, 2025","Feb 23, 2025",05:00,No Portfolio,Sponsored Products,SPA | TOYS | GIF | ALL | VIISBILITY | DSTM fb8b39,India,ENABLED,INR,₹110.0,Automatic targeting,Dynamic bids - down only,7,1,14.285714285714285%,₹1.28,₹1.28,0,,0.0,₹0
"Feb 24, 2025","Feb 24, 2025",05:00,No Portfolio,Sponsored Products,SPA | TOYS | GIF | ALL | VIISBILITY | DSTM fb8b39,India,ENABLED,INR,₹110.0,Automatic targeting,Dynamic bids - down only,8,0,0%,₹0,,0,,,₹0
"Feb 25, 2025","Feb 25, 2025",05:00,No Portfolio,Sponsored Products,SPA | TOYS | GIF | ALL | VIISBILITY | DSTM fb8b39,India,ENABLED,INR,₹110.0,Automatic targeting,Dynamic bids - down only,9,0,0%,₹0,,0,,,₹0
"Feb 26, 2025","Feb 26, 2025",05:00,No Portfolio,Sponsored Products,SPA | TOYS | GIF | ALL | VIISBILITY | DSTM fb8b39,India,ENABLED,INR,₹110.0,Automatic targeting,Dynamic bids - down only,14,0,0%,₹0,,0,,,₹0
"Feb 27, 2025","Feb 27, 2025",05:00,No Portfolio,Sponsored Products,SPA | TOYS | GIF | ALL | VIISBILITY | DSTM fb8b39,India,ENABLED,INR,₹110.0,Automatic targeting,Dynamic bids - down only,16,0,0%,₹0,,0,,,₹0
"Feb 28, 2025","Feb 28, 2025",05:00,No Portfolio,Sponsored Products,SPA | TOYS | GIF | ALL | VIISBILITY | DSTM fb8b39,India,ENABLED,INR,₹110.0,Automatic targeting,Dynamic bids - down only,20,0,0%,₹0,,0,,,₹0
"Mar 01, 2025","Mar 01, 2025",05:00,No Portfolio,Sponsored Products,SPA | TOYS | GIF | ALL | VIISBILITY | DSTM fb8b39,India,ENABLED,INR,₹110.0,Automatic targeting,Dynamic bids - down only,28,0,0%,₹0,,0,,,₹0
"Mar 02, 2025","Mar 02, 2025",05:00,No Portfolio,Sponsored Products,SPA | TOYS | GIF | ALL | VIISBILITY | DSTM fb8b39,India,ENABLED,INR,₹110.0,Automatic targeting,Dynamic bids - down only,23,0,0%,₹0,,0,,,₹0
"Feb 18, 2025","Feb 18, 2025",06:00,No Portfolio,Sponsored Products,SPA | TOYS | GIF | ALL | VIISBILITY | DSTM fb8b39,India,ENABLED,INR,₹110.0,Automatic targeting,Dynamic bids - down only,7,0,0%,₹0,,0,,,₹0
"Feb 19, 2025","Feb 19, 2025",06:00,No Portfolio,Sponsored Products,SPA | TOYS | GIF | ALL | VIISBILITY | DSTM fb8b39,India,ENABLED,INR,₹110.0,Automatic targeting,Dynamic bids - down only,24,1,4.166666666666666%,₹1.0,₹1.0,0,,0.0,₹0
"Feb 20, 2025","Feb 20, 2025",06:00,No Portfolio,Sponsored Products,SPA | TOYS | GIF | ALL | VIISBILITY | DSTM fb8b39,India,ENABLED,INR,₹110.0,Automatic targeting,Dynamic bids - down only,20,0,0%,₹0,,0,,,₹0
"Feb 21, 2025","Feb 21, 2025",06:00,No Portfolio,Sponsored Products,SPA | TOYS | GIF | ALL | VIISBILITY | DSTM fb8b39,India,ENABLED,INR,₹110.0,Automatic targeting,Dynamic bids - down only,11,0,0%,₹0,,0,,,₹0
"Feb 22, 2025","Feb 22, 2025",06:00,No Portfolio,Sponsored Products,SPA | TOYS | GIF | ALL | VIISBILITY | DSTM fb8b39,India,ENABLED,INR,₹110.0,Automatic targeting,Dynamic bids - down only,14,0,0%,₹0,,0,,,₹0
"Feb 23, 2025","Feb 23, 2025",06:00,No Portfolio,Sponsored Products,SPA | TOYS | GIF | ALL | VIISBILITY | DSTM fb8b39,India,ENABLED,INR,₹110.0,Automatic targeting,Dynamic bids - down only,30,0,0%,₹0,,0,,,₹0
"Feb 24, 2025","Feb 24, 2025",06:00,No Portfolio,Sponsored Products,SPA | TOYS | GIF | ALL | VIISBILITY | DSTM fb8b39,India,ENABLED,INR,₹110.0,Automatic targeting,Dynamic bids - down only,26,1,3.8461538461538463%,₹1.22,₹1.22,0,,0.0,₹0
"Feb 25, 2025","Feb 25, 2025",06:00,No Portfolio,Sponsored Products,SPA | TOYS | GIF | ALL | VIISBILITY | DSTM fb8b39,India,ENABLED,INR,₹110.0,Automatic targeting,Dynamic bids - down only,15,0,0%,₹0,,0,,,₹0
"Feb 26, 2025","Feb 26, 2025",06:00,No Portfolio,Sponsored Products,SPA | TOYS | GIF | ALL | VIISBILITY | DSTM fb8b39,India,ENABLED,INR,₹110.0,Automatic targeting,Dynamic bids - down only,30,1,3.3333333333333335%,₹1.0,₹1.0,0,,0.0,₹0
"Feb 27, 2025","Feb 27, 2025",06:00,No Portfolio,Sponsored Products,SPA | TOYS | GIF | ALL | VIISBILITY | DSTM fb8b39,India,ENABLED,INR,₹110.0,Automatic targeting,Dynamic bids - down only,20,0,0%,₹0,,0,,,₹0
"Feb 28, 2025","Feb 28, 2025",06:00,No Portfolio,Sponsored Products,SPA | TOYS | GIF | ALL | VIISBILITY | DSTM fb8b39,India,ENABLED,INR,₹110.0,Automatic targeting,Dynamic bids - down only,30,0,0%,₹0,,0,,,₹0
"Mar 01, 2025","Mar 01, 2025",06:00,No Portfolio,Sponsored Products,SPA | TOYS | GIF | ALL | VIISBILITY | DSTM fb8b39,India,ENABLED,INR,₹110.0,Automatic targeting,Dynamic bids - down only,44,1,2.272727272727273%,₹1.0,₹1.0,0,,0.0,₹0
"Mar 02, 2025","Mar 02, 2025",06:00,No Portfolio,Sponsored Products,SPA | TOYS | GIF | ALL | VIISBILITY | DSTM fb8b39,India,ENABLED,INR,₹110.0,Automatic targeting,Dynamic bids - down only,28,1,3.571428571428571%,₹1.0,₹1.0,0,,0.0,₹0
"Feb 18, 2025","Feb 18, 2025",07:00,No Portfolio,Sponsored Products,SPA | TOYS | GIF | ALL | VIISBILITY | DSTM fb8b39,India,ENABLED,INR,₹110.0,Automatic targeting,Dynamic bids - down only,36,1,2.7777777777777777%,₹1.06,₹1.06,0,,0.0,₹0
"Feb 19, 2025","Feb 19, 2025",07:00,No Portfolio,Sponsored Products,SPA | TOYS | GIF | ALL | VIISBILITY | DSTM fb8b39,India,ENABLED,INR,₹110.0,Automatic targeting,Dynamic bids - down only,46,0,0%,₹0,,0,,,₹0
"Feb 20, 2025","Feb 20, 2025",07:00,No Portfolio,Sponsored Products,SPA | TOYS | GIF | ALL | VIISBILITY | DSTM fb8b39,India,ENABLED,INR,₹110.0,Automatic targeting,Dynamic bids - down only,38,1,2.631578947368421%,₹1.0,₹1.0,0,,0.0,₹0
"Feb 21, 2025","Feb 21, 2025",07:00,No Portfolio,Sponsored Products,SPA | TOYS | GIF | ALL | VIISBILITY | DSTM fb8b39,India,ENABLED,INR,₹110.0,Automatic targeting,Dynamic bids - down only,16,0,0%,₹0,,0,,,₹0
"Feb 22, 2025","Feb 22, 2025",07:00,No Portfolio,Sponsored Products,SPA | TOYS | GIF | ALL | VIISBILITY | DSTM fb8b39,India,ENABLED,INR,₹110.0,Automatic targeting,Dynamic bids - down only,27,0,0%,₹0,,0,,,₹0
"Feb 23, 2025","Feb 23, 2025",07:00,No Portfolio,Sponsored Products,SPA | TOYS | GIF | ALL | VIISBILITY | DSTM fb8b39,India,ENABLED,INR,₹110.0,Automatic targeting,Dynamic bids - down only,41,1,2.4390243902439024%,₹1.0,₹1.0,0,,0.0,₹0
"Feb 24, 2025","Feb 24, 2025",07:00,No Portfolio,Sponsored Products,SPA | TOYS | GIF | ALL | VIISBILITY | DSTM fb8b39,India,ENABLED,INR,₹110.0,Automatic targeting,Dynamic bids - down only,44,1,2.272727272727273%,₹1.02,₹1.02,0,,0.0,₹0
"Feb 25, 2025","Feb 25, 2025",07:00,No Portfolio,Sponsored Products,SPA | TOYS | GIF | ALL | VIISBILITY | DSTM fb8b39,India,ENABLED,INR,₹110.0,Automatic targeting,Dynamic bids - down only,56,0,0%,₹0,,0,,,₹0
"Feb 26, 2025","Feb 26, 2025",07:00,No Portfolio,Sponsored Products,SPA | TOYS | GIF | ALL | VIISBILITY | DSTM fb8b39,India,ENABLED,INR,₹110.0,Automatic targeting,Dynamic bids - down only,30,0,0%,₹0,,0,,,₹0
"Feb 27, 2025","Feb 27, 2025",07:00,No Portfolio,Sponsored Products,SPA | TOYS | GIF | ALL | VIISBILITY | DSTM fb8b39,India,ENABLED,INR,₹110.0,Automatic targeting,Dynamic bids - down only,40,0,0%,₹0,,0,,,₹0
"Feb 28, 2025","Feb 28, 2025",07:00,No Portfolio,Sponsored Products,SPA | TOYS | GIF | ALL | VIISBILITY | DSTM fb8b39,India,ENABLED,INR,₹110.0,Automatic targeting,Dynamic bids - down only,64,1,1.5625%,₹1.0,₹1.0,0,,0.0,₹0
"Mar 01, 2025","Mar 01, 2025",07:00,No Portfolio,Sponsored Products,SPA | TOYS | GIF | ALL | VIISBILITY | DSTM fb8b39,India,ENABLED,INR,₹110.0,Automatic targeting,Dynamic bids - down only,53,0,0%,₹0,,0,,,₹0
"Mar 02, 2025","Mar 02, 2025",07:00,No Portfolio,Sponsored Products,SPA | TOYS | GIF | ALL | VIISBILITY | DSTM fb8b39,India,ENABLED,INR,₹110.0,Automatic targeting,Dynamic bids - down only,38,1,2.631578947368421%,₹1.0,₹1.0,0,,0.0,₹0
"Feb 18, 2025","Feb 18, 2025",08:00,No Portfolio,Sponsored Products,SPA | TOYS | GIF | ALL | VIISBILITY | DSTM fb8b39,India,ENABLED,INR,₹110.0,Automatic targeting,Dynamic bids - down only,70,1,1.4285714285714286%,₹1.06,₹1.06,0,,0.0,₹0
"Feb 19, 2025","Feb 19, 2025",08:00,No Portfolio,Sponsored Products,SPA | TOYS | GIF | ALL | VIISBILITY | DSTM fb8b39,India,ENABLED,INR,₹110.0,Automatic targeting,Dynamic bids - down only,59,0,0%,₹0,,0,,,₹0
"Feb 20, 2025","Feb 20, 2025",08:00,No Portfolio,Sponsored Products,SPA | TOYS | GIF | ALL | VIISBILITY | DSTM fb8b39,India,ENABLED,INR,₹110.0,Automatic targeting,Dynamic bids - down only,43,1,2.3255813953488373%,₹1.0,₹1.0,0,,0.0,₹0
"Feb 21, 2025","Feb 21, 2025",08:00,No Portfolio,Sponsored Products,SPA | TOYS | GIF | ALL | VIISBILITY | DSTM fb8b39,India,ENABLED,INR,₹110.0,Automatic targeting,Dynamic bids - down only,52,4,7.6923076923076925%,₹4.23,₹1.06,0,,0.0,₹0
"Feb 22, 2025","Feb 22, 2025",08:00,No Portfolio,Sponsored Products,SPA | TOYS | GIF | ALL | VIISBILITY | DSTM fb8b39,India,ENABLED,INR,₹110.0,Automatic targeting,Dynamic bids - down only,48,2,4.166666666666666%,₹2.05,₹1.02,0,,0.0,₹0
"Feb 23, 2025","Feb 23, 2025",08:00,No Portfolio,Sponsored Products,SPA | TOYS | GIF | ALL | VIISBILITY | DSTM fb8b39,India,ENABLED,INR,₹110.0,Automatic targeting,Dynamic bids - down only,64,0,0%,₹0,,0,,,₹0
"Feb 24, 2025","Feb 24, 2025",08:00,No Portfolio,Sponsored Products,SPA | TOYS | GIF | ALL | VIISBILITY | DSTM fb8b39,India,ENABLED,INR,₹110.0,Automatic targeting,Dynamic bids - down only,57,1,1.7543859649122806%,₹1.0,₹1.0,0,,0.0,₹0
"Feb 25, 2025","Feb 25, 2025",08:00,No Portfolio,Sponsored Products,SPA | TOYS | GIF | ALL | VIISBILITY | DSTM fb8b39,India,ENABLED,INR,₹110.0,Automatic targeting,Dynamic bids - down only,81,0,0%,₹0,,0,,,₹0
"Feb 26, 2025","Feb 26, 2025",08:00,No Portfolio,Sponsored Products,SPA | TOYS | GIF | ALL | VIISBILITY | DSTM fb8b39,India,ENABLED,INR,₹110.0,Automatic targeting,Dynamic bids - down only,44,0,0%,₹0,,0,,,₹0
"Feb 27, 2025","Feb 27, 2025",08:00,No Portfolio,Sponsored Products,SPA | TOYS | GIF | ALL | VIISBILITY | DSTM fb8b39,India,ENABLED,INR,₹110.0,Automatic targeting,Dynamic bids - down only,67,0,0%,₹0,,0,,,₹0
"Feb 28, 2025","Feb 28, 2025",08:00,No Portfolio,Sponsored Products,SPA | TOYS | GIF | ALL | VIISBILITY | DSTM fb8b39,India,ENABLED,INR,₹110.0,Automatic targeting,Dynamic bids - down only,52,0,0%,₹0,,0,,,₹0
"Mar 01, 2025","Mar 01, 2025",08:00,No Portfolio,Sponsored Products,SPA | TOYS | GIF | ALL | VIISBILITY | DSTM fb8b39,India,ENABLED,INR,₹110.0,Automatic targeting,Dynamic bids - down only,81,0,0%,₹0,,0,,,₹0
"Mar 02, 2025","Mar 02, 2025",08:00,No Portfolio,Sponsored Products,SPA | TOYS | GIF | ALL | VIISBILITY | DSTM fb8b39,India,ENABLED,INR,₹110.0,Automatic targeting,Dynamic bids - down only,100,0,0%,₹0,,0,,,₹0
