Start Date,End Date,Customer Search Term,Search Term Impression Rank,Search Term Impression Share,Targeting,Match Type,Portfolio name,Campaign Name,Ad Group Name,Currency,Clicks,Impressions,Click-Thru Rate (CTR),Spend,Cost Per Click (CPC),7 Day Total Orders (#),7 Day Total Sales (₹),Total Advertising Cost of Sales (ACOS),Total Return on Advertising Spend (ROAS),7 Day Conversion Rate
"Feb 1, 2025","Mar 15, 2025",b08rx76xgh,33,0.13%,*,-,No Portfolio,SPA | TOYS | GIF | ALL | VIISBILITY | DSTM fb8b39,Fusked - Special Feature Plush,INR,6,85,7.0600%,Rs.6.0,Rs.1.0,0,Rs.0.0,,0.00,0.0000%
"Feb 1, 2025","Mar 15, 2025",b0dpc27tcf,20,0.19%,*,-,No Portfolio,SPA | TOYS | GIF | ALL | VIISBILITY | DSTM fb8b39,Fusked - Special Feature Plush,INR,5,80,6.2500%,Rs.5.26,Rs.1.052,0,Rs.0.0,,0.00,0.0000%
"Feb 1, 2025","Mar 15, 2025",b0dpc27tcf,20,0.19%,*,-,No Portfolio,New category wise campaign,Soft toys,INR,2,5,40.0000%,Rs.3.18,Rs.1.59,0,Rs.0.0,,0.00,0.0000%
"Feb 1, 2025","Mar 15, 2025",bts light stick,27,0.20%,*,-,No Portfolio,SPA | SUPER HERO ASIN | ALL | VISIBILITY | DSTM e86995,Fusked - Action Dress Ups & Accessories,INR,1,47,2.1300%,Rs.1.0,Rs.1.0,0,Rs.0.0,,0.00,0.0000%
"Feb 1, 2025","Mar 15, 2025",bts light stick,27,0.20%,*,-,No Portfolio,SPA | B0CLLTYSMY | ALL | VISIBILITY | DSTM 0506f3,Fusked - Action Dress Ups & Accessories,INR,1,38,2.6300%,Rs.4.44,Rs.4.44,0,Rs.0.0,,0.00,0.0000%
"Feb 1, 2025","Mar 15, 2025",gifts for girls age 8 - 10,121,0.01%,*,-,No Portfolio,SPA | B0CLLTYSMY | ALL | VISIBILITY | DSTM 0506f3,Fusked - Action Dress Ups & Accessories,INR,1,85,1.1800%,Rs.1.99,Rs.1.99,0,Rs.0.0,,0.00,0.0000%
"Feb 1, 2025","Mar 15, 2025",jockey socks for women ankle length,12,1.86%,socks women ankle length,PHRASE,liquidations-Jan-25,31-01-xocks-KT-BE50-Tacos30,xexy-xocks,INR,2,84,2.3800%,Rs.14.96,Rs.7.48,0,Rs.0.0,,0.00,0.0000%
"Feb 1, 2025","Mar 15, 2025",b0b8nyxwh9,6,3.38%,*,-,No Portfolio,SPA | B0CLLT71RW | ALL | VISIBILITY | DSTM 653b7a,Fusked - Action Dress Ups & Accessories,INR,1,2,50.0000%,Rs.2.08,Rs.2.08,0,Rs.0.0,,0.00,0.0000%
"Feb 1, 2025","Mar 15, 2025",b0b8nyxwh9,6,3.38%,"asin-expanded=""B0BRY19NSK""",-,No Portfolio,manual_wands_vt_boughtalong,wands,INR,6,81,7.4100%,Rs.9.54,Rs.1.59,0,Rs.0.0,,0.00,0.0000%
"Feb 1, 2025","Mar 15, 2025",b0clgwk49y,1,36.09%,*,-,No Portfolio,SPA | B0CLLT71RW | ALL | VISIBILITY | DSTM 653b7a,Fusked - Action Dress Ups & Accessories,INR,8,83,9.6400%,Rs.11.31,Rs.1.4138,0,Rs.0.0,,0.00,0.0000%
"Feb 1, 2025","Mar 15, 2025",elder wand harry potter with light,1,84.69%,*,-,No Portfolio,SPA | B0CLLTYSMY | ALL | VISIBILITY | DSTM 0506f3,Fusked - Action Dress Ups & Accessories,INR,1,1,100.0000%,Rs.2.6,Rs.2.6,0,Rs.0.0,,0.00,0.0000%
"Feb 1, 2025","Mar 15, 2025",elder wand harry potter with light,1,84.69%,wand,PHRASE,No Portfolio,manual wands (light+normal),wands,INR,1,3,33.3300%,Rs.2.0,Rs.2.0,0,Rs.0.0,,0.00,0.0000%
"Feb 1, 2025","Mar 15, 2025",elder wand harry potter with light,1,84.69%,harry potter light wands,BROAD,No Portfolio,manual_KT_lightwands_vt_test-19-09,lightwands_vt,INR,3,79,3.8000%,Rs.3.0,Rs.1.0,0,Rs.0.0,,0.00,0.0000%
"Feb 1, 2025","Mar 15, 2025",harry potter wands real,2,26.69%,*,-,No Portfolio,SPA | B0CLLTYSMY | ALL | VISIBILITY | DSTM 0506f3,Fusked - Action Dress Ups & Accessories,INR,3,30,10.0000%,Rs.3.42,Rs.1.14,0,Rs.0.0,,0.00,0.0000%
"Feb 1, 2025","Mar 15, 2025",harry potter wands real,2,26.69%,"asin=""B0BY2T1YVM""",-,No Portfolio,Manual product targeting,wand PT,INR,4,53,7.5500%,Rs.13.66,Rs.3.415,0,Rs.0.0,,0.00,0.0000%
"Feb 1, 2025","Mar 15, 2025",sleeping toys adults,2,2.87%,toy,PHRASE,No Portfolio,SPM | TOYS | GIF | KW-ALL | CONVERSION | DSTM 55845b,Fusked - Special Feature Plush,INR,5,83,6.0200%,Rs.5.0,Rs.1.0,0,Rs.0.0,,0.00,0.0000%
"Feb 1, 2025","Mar 15, 2025",b0993qk12v,2,14.34%,"asin-expanded=""B097J91QKK""",-,No Portfolio,random_mb_pt,all_mb_pt,INR,1,22,4.5500%,Rs.1.54,Rs.1.54,0,Rs.0.0,,0.00,0.0000%
"Feb 1, 2025","Mar 15, 2025",b0993qk12v,2,14.34%,"asin-expanded=""B089M87WJS""",-,No Portfolio,random_mb_pt,all_mb_pt,INR,2,17,11.7600%,Rs.2.0,Rs.1.0,0,Rs.0.0,,0.00,0.0000%
"Feb 1, 2025","Mar 15, 2025",b0993qk12v,2,14.34%,"asin-expanded=""B08X484XTF""",-,No Portfolio,random_mb_pt,all_mb_pt,INR,3,43,6.9800%,Rs.9.1,Rs.3.0332999999999997,1,Rs.321.19,2.8300%,35.30,33.3300%
"Feb 1, 2025","Mar 15, 2025",b0bj7n6zcl,9,4.82%,*,-,No Portfolio,SPA | SUPER HERO ASIN | ALL | VISIBILITY | DSTM e86995,Fusked - Action Dress Ups & Accessories,INR,1,82,1.2200%,Rs.1.0,Rs.1.0,0,Rs.0.0,,0.00,0.0000%
"Feb 1, 2025","Mar 15, 2025",b0by6blmdw,5,2.68%,*,-,No Portfolio,New category wise campaign,Soft toys,INR,3,20,15.0000%,Rs.4.33,Rs.1.4433,0,Rs.0.0,,0.00,0.0000%
"Feb 1, 2025","Mar 15, 2025",b0by6blmdw,5,2.68%,*,-,No Portfolio,SPA | TOYS | GIF | ALL | VIISBILITY | DSTM fb8b39,Fusked - Special Feature Plush,INR,7,62,11.2900%,Rs.7.09,Rs.1.0129000000000001,0,Rs.0.0,,0.00,0.0000%
"Feb 1, 2025","Mar 15, 2025",b0dtpkzx5w,1,41.84%,*,-,No Portfolio,New category wise campaign,Soft toys,INR,4,82,4.8800%,Rs.6.61,Rs.1.6525,0,Rs.0.0,,0.00,0.0000%
"Feb 1, 2025","Mar 15, 2025",crying cat toy,2,31.54%,toy,PHRASE,No Portfolio,SPM | TOYS | GIF | KW-ALL | CONVERSION | DSTM 55845b,Fusked - Special Feature Plush,INR,3,82,3.6600%,Rs.3.05,Rs.1.0167,0,Rs.0.0,,0.00,0.0000%
"Feb 1, 2025","Mar 15, 2025",hamster soft toy,16,0.65%,toy,PHRASE,No Portfolio,SPM | TOYS | GIF | KW-ALL | CONVERSION | DSTM 55845b,Fusked - Special Feature Plush,INR,3,82,3.6600%,Rs.3.05,Rs.1.0167,0,Rs.0.0,,0.00,0.0000%
"Feb 1, 2025","Mar 15, 2025",harry potter kinder joy edition pack of 3,4,3.22%,*,-,No Portfolio,SPA | SUPER HERO ASIN | ALL | VISIBILITY | DSTM e86995,Fusked - Action Dress Ups & Accessories,INR,2,28,7.1400%,Rs.2.0,Rs.1.0,0,Rs.0.0,,0.00,0.0000%
"Feb 1, 2025","Mar 15, 2025",harry potter kinder joy edition pack of 3,4,3.22%,*,-,No Portfolio,SPA | B0CLLTYSMY | ALL | VISIBILITY | DSTM 0506f3,Fusked - Action Dress Ups & Accessories,INR,2,48,4.1700%,Rs.4.62,Rs.2.31,0,Rs.0.0,,0.00,0.0000%
"Feb 1, 2025","Mar 15, 2025",harry potter kinder joy edition pack of 3,4,3.22%,harry potter,PHRASE,No Portfolio,manual wands (light+normal),wands,INR,1,6,16.6700%,Rs.1.0,Rs.1.0,0,Rs.0.0,,0.00,0.0000%
"Feb 1, 2025","Mar 15, 2025",harry potter merchandise for girls,1,73.87%,harry potter merchandise,PHRASE,No Portfolio,manual wands (light+normal),wands,INR,5,79,6.3300%,Rs.23.59,Rs.4.718,0,Rs.0.0,,0.00,0.0000%
"Feb 1, 2025","Mar 15, 2025",harry potter merchandise for girls,1,73.87%,*,-,No Portfolio,SPA | B0CLLTYSMY | ALL | VISIBILITY | DSTM 0506f3,Fusked - Action Dress Ups & Accessories,INR,1,3,33.3300%,Rs.1.75,Rs.1.75,0,Rs.0.0,,0.00,0.0000%
"Feb 1, 2025","Mar 15, 2025",miniso harry potter,4,5.14%,"asin-expanded=""B0BDX96L71""",-,No Portfolio,Manual product targeting,wand PT,INR,1,65,1.5400%,Rs.14.13,Rs.14.13,0,Rs.0.0,,0.00,0.0000%
"Feb 1, 2025","Mar 15, 2025",miniso harry potter,4,5.14%,*,-,No Portfolio,SPA | B0CLLTYSMY | ALL | VISIBILITY | DSTM 0506f3,Fusked - Action Dress Ups & Accessories,INR,1,17,5.8800%,Rs.2.98,Rs.2.98,0,Rs.0.0,,0.00,0.0000%
"Feb 1, 2025","Mar 15, 2025",b0c7r58wbq,2,23.01%,*,-,No Portfolio,SPA | B0CLLT71RW | ALL | VISIBILITY | DSTM 653b7a,Fusked - Action Dress Ups & Accessories,INR,2,81,2.4700%,Rs.5.28,Rs.2.64,0,Rs.0.0,,0.00,0.0000%
"Feb 1, 2025","Mar 15, 2025",b0cy5jg8c4,3,10.31%,*,-,No Portfolio,Minecraft auto,Minecraft soft toys,INR,3,81,3.7000%,Rs.6.12,Rs.2.04,1,Rs.1115.18,0.5500%,182.22,33.3300%
"Feb 1, 2025","Mar 15, 2025",b0d93lbnqb,37,0.09%,*,-,No Portfolio,SPA | TOYS | GIF | ALL | VIISBILITY | DSTM fb8b39,Fusked - Special Feature Plush,INR,1,81,1.2300%,Rs.1.0,Rs.1.0,0,Rs.0.0,,0.00,0.0000%
"Feb 1, 2025","Mar 15, 2025",golden snitch harry potter,2,18.41%,*,-,No Portfolio,SPA | B0CLLTYSMY | ALL | VISIBILITY | DSTM 0506f3,Fusked - Action Dress Ups & Accessories,INR,2,22,9.0900%,Rs.3.32,Rs.1.66,0,Rs.0.0,,0.00,0.0000%
"Feb 1, 2025","Mar 15, 2025",golden snitch harry potter,2,18.41%,harry potter,PHRASE,No Portfolio,manual wands (light+normal),wands,INR,4,51,7.8400%,Rs.7.0,Rs.1.75,0,Rs.0.0,,0.00,0.0000%
"Feb 1, 2025","Mar 15, 2025",golden snitch harry potter,2,18.41%,*,-,No Portfolio,SPA | SUPER HERO ASIN | ALL | VISIBILITY | DSTM e86995,Fusked - Children's Costumes,INR,1,8,12.5000%,Rs.1.77,Rs.1.77,0,Rs.0.0,,0.00,0.0000%
"Feb 1, 2025","Mar 15, 2025",organizer bags,7,3.04%,organizer bag,EXACT,liquidations-Jan-25,31/1-travelling6packBE30-TACOS-20,6pcs travel orgnaizers,INR,2,81,2.4700%,Rs.20.87,Rs.10.435,0,Rs.0.0,,0.00,0.0000%
"Feb 1, 2025","Mar 15, 2025",sunshine wand,2,38.76%,*,-,No Portfolio,SPA | B0CLLTYSMY | ALL | VISIBILITY | DSTM 0506f3,Fusked - Action Dress Ups & Accessories,INR,21,81,25.9300%,Rs.43.6,Rs.2.0762,0,Rs.0.0,,0.00,0.0000%
"Feb 1, 2025","Mar 15, 2025",anime plushies,10,1.41%,*,-,No Portfolio,SPA | TOYS | GIF | ALL | VIISBILITY | DSTM fb8b39,Fusked - Special Feature Plush,INR,3,78,3.8500%,Rs.3.0,Rs.1.0,0,Rs.0.0,,0.00,0.0000%
"Feb 1, 2025","Mar 15, 2025",anime plushies,10,1.41%,minecraft character toy,BROAD,No Portfolio,minecraft manual KT,minecraft toys,INR,1,2,50.0000%,Rs.9.61,Rs.9.61,0,Rs.0.0,,0.00,0.0000%
"Feb 1, 2025","Mar 15, 2025",b07kwy4cyk,1,25.56%,"asin-expanded=""B0CKJ5D2ZX""",-,No Portfolio,Manual product targeting,price targeting,INR,3,23,13.0400%,Rs.5.65,Rs.1.8833000000000002,0,Rs.0.0,,0.00,0.0000%
"Feb 1, 2025","Mar 15, 2025",b07kwy4cyk,1,25.56%,*,-,No Portfolio,SPA | SUPER HERO ASIN | ALL | VISIBILITY | DSTM e86995,Fusked - Action Dress Ups & Accessories,INR,1,57,1.7500%,Rs.1.0,Rs.1.0,0,Rs.0.0,,0.00,0.0000%
"Feb 1, 2025","Mar 15, 2025",b09zd6jfbd,3,8.55%,*,-,No Portfolio,Minecraft auto,Minecraft soft toys,INR,3,69,4.3500%,Rs.5.56,Rs.1.8533000000000002,0,Rs.0.0,,0.00,0.0000%
"Feb 1, 2025","Mar 15, 2025",b09zd6jfbd,3,8.55%,"asin-expanded=""B0B2MNVQDF""",-,No Portfolio,Minecraft_PT,Minecraft manual,INR,1,11,9.0900%,Rs.16.34,Rs.16.34,0,Rs.0.0,,0.00,0.0000%
"Feb 1, 2025","Mar 15, 2025",b0bppcrglz,16,0.81%,*,-,No Portfolio,SPA | TOYS | GIF | ALL | VIISBILITY | DSTM fb8b39,Fusked - Special Feature Plush,INR,5,80,6.2500%,Rs.5.0,Rs.1.0,0,Rs.0.0,,0.00,0.0000%
"Feb 1, 2025","Mar 15, 2025",b0dfcrcnyy,21,0.11%,*,-,No Portfolio,SPA | SUPER HERO ASIN | ALL | VISIBILITY | DSTM e86995,Fusked - Children's Costumes,INR,1,80,1.2500%,Rs.1.0,Rs.1.0,0,Rs.0.0,,0.00,0.0000%
"Feb 1, 2025","Mar 15, 2025",b0dmfgbf5j,36,0.08%,*,-,No Portfolio,New category wise campaign,Soft toys,INR,1,80,1.2500%,Rs.1.76,Rs.1.76,0,Rs.0.0,,0.00,0.0000%
"Feb 1, 2025","Mar 15, 2025",soft toy persian cat,1,100.00%,toy,PHRASE,No Portfolio,SPM | TOYS | GIF | KW-ALL | CONVERSION | DSTM 55845b,Fusked - Special Feature Plush,INR,1,80,1.2500%,Rs.1.0,Rs.1.0,0,Rs.0.0,,0.00,0.0000%
"Feb 1, 2025","Mar 15, 2025",soft toys stitch,4,1.92%,stitch toy,BROAD,No Portfolio,SPM | TOYS | GIF | KW-ALL | CONVERSION | DSTM 55845b,Fusked - Special Feature Plush,INR,2,80,2.5000%,Rs.2.0,Rs.1.0,0,Rs.0.0,,0.00,0.0000%
"Feb 1, 2025","Mar 15, 2025",unicorn fur slippers,1,73.39%,unicorn fur slippers,EXACT,liquidations-Jan-25,31-1-unicorn-shoesBE60,unicorn shoes,INR,3,80,3.7500%,Rs.8.65,Rs.2.8832999999999998,0,Rs.0.0,,0.00,0.0000%
"Feb 1, 2025","Mar 15, 2025",b0clm1v76f,7,2.04%,*,-,No Portfolio,New category wise campaign,Soft toys,INR,5,79,6.3300%,Rs.5.34,Rs.1.068,0,Rs.0.0,,0.00,0.0000%
"Feb 1, 2025","Mar 15, 2025",b0dnff8ynn,4,0.87%,*,-,No Portfolio,Minecraft auto,Minecraft soft toys,INR,3,79,3.8000%,Rs.3.41,Rs.1.1367,0,Rs.0.0,,0.00,0.0000%
"Feb 1, 2025","Mar 15, 2025",b0dspvzq4w,6,2.70%,*,-,No Portfolio,Minecraft auto,Minecraft soft toys,INR,2,79,2.5300%,Rs.2.57,Rs.1.285,0,Rs.0.0,,0.00,0.0000%
"Feb 1, 2025","Mar 15, 2025",harry potter wand fake,2,47.88%,harry potter wand,PHRASE,No Portfolio,manual wands (light+normal),Light wands,INR,1,79,1.2700%,Rs.1.4,Rs.1.4,0,Rs.0.0,,0.00,0.0000%
"Feb 1, 2025","Mar 15, 2025",fusked harry potter kinder joy,1,100.00%,harry potter,PHRASE,No Portfolio,manual wands (light+normal),wands,INR,2,78,2.5600%,Rs.2.12,Rs.1.06,0,Rs.0.0,,0.00,0.0000%
"Feb 1, 2025","Mar 15, 2025",kawaii stuff,8,2.12%,*,-,No Portfolio,SPA | B0CLLTYSMY | ALL | VISIBILITY | DSTM 0506f3,Fusked - Action Dress Ups & Accessories,INR,4,5,80.0000%,Rs.11.1,Rs.2.775,0,Rs.0.0,,0.00,0.0000%
"Feb 1, 2025","Mar 15, 2025",kawaii stuff,8,2.12%,*,-,No Portfolio,New category wise campaign,Soft toys,INR,1,4,25.0000%,Rs.1.0,Rs.1.0,0,Rs.0.0,,0.00,0.0000%
"Feb 1, 2025","Mar 15, 2025",kawaii stuff,8,2.12%,*,-,No Portfolio,SPA | TOYS | GIF | ALL | VIISBILITY | DSTM fb8b39,Fusked - Special Feature Plush,INR,3,69,4.3500%,Rs.3.0,Rs.1.0,0,Rs.0.0,,0.00,0.0000%
"Feb 1, 2025","Mar 15, 2025",panda,88,0.03%,*,-,liquidations-Jan-25,31-01-Minecraft-Llama-AUTO-BE33,minecraft,INR,1,74,1.3500%,Rs.22.2,Rs.22.2,0,Rs.0.0,,0.00,0.0000%
"Feb 1, 2025","Mar 15, 2025",panda,88,0.03%,*,-,No Portfolio,SPA | TOYS | GIF | ALL | VIISBILITY | DSTM fb8b39,Fusked - Special Feature Plush,INR,1,4,25.0000%,Rs.1.0,Rs.1.0,0,Rs.0.0,,0.00,0.0000%
"Feb 1, 2025","Mar 15, 2025",penguin plush toy,16,0.52%,plush toy,BROAD,No Portfolio,SPM | TOYS | GIF | KW-ALL | CONVERSION | DSTM 55845b,Fusked - Special Feature Plush,INR,2,30,6.6700%,Rs.2.0,Rs.1.0,0,Rs.0.0,,0.00,0.0000%
"Feb 1, 2025","Mar 15, 2025",penguin plush toy,16,0.52%,plush toy,PHRASE,No Portfolio,SPM | TOYS | GIF | KW-ALL | CONVERSION | DSTM 55845b,Fusked - Special Feature Plush,INR,2,48,4.1700%,Rs.2.21,Rs.1.105,0,Rs.0.0,,0.00,0.0000%
"Feb 1, 2025","Mar 15, 2025",b09sv51wcx,8,3.60%,"asin-expanded=""B09PYXPTDH""",-,No Portfolio,manual_wands_vt_boughtalong,wands,INR,2,18,11.1100%,Rs.2.5,Rs.1.25,1,Rs.1270.34,0.2000%,508.14,50.0000%
"Feb 1, 2025","Mar 15, 2025",b09sv51wcx,8,3.60%,*,-,No Portfolio,SPA | B0CLLT71RW | ALL | VISIBILITY | DSTM 653b7a,Fusked - Action Dress Ups & Accessories,INR,1,17,5.8800%,Rs.1.85,Rs.1.85,0,Rs.0.0,,0.00,0.0000%
"Feb 1, 2025","Mar 15, 2025",b09sv51wcx,8,3.60%,*,-,No Portfolio,SPA | SUPER HERO ASIN | ALL | VISIBILITY | DSTM e86995,Fusked - Children's Costumes,INR,1,7,14.2900%,Rs.1.0,Rs.1.0,0,Rs.0.0,,0.00,0.0000%
"Feb 1, 2025","Mar 15, 2025",b09sv51wcx,8,3.60%,"asin-expanded=""B0BRY19NSK""",-,No Portfolio,manual_wands_vt_boughtalong,wands,INR,2,35,5.7100%,Rs.2.66,Rs.1.33,0,Rs.0.0,,0.00,0.0000%
"Feb 1, 2025","Mar 15, 2025",b0b2f8xs9l,98,0.02%,*,-,liquidations-Jan-25,31-01-Minecraft-Llama-AUTO-BE33,minecraft,INR,1,60,1.6700%,Rs.10.15,Rs.10.15,0,Rs.0.0,,0.00,0.0000%
"Feb 1, 2025","Mar 15, 2025",b0b2f8xs9l,98,0.02%,*,-,No Portfolio,SPA | TOYS | GIF | ALL | VIISBILITY | DSTM fb8b39,Fusked - Special Feature Plush,INR,1,17,5.8800%,Rs.1.33,Rs.1.33,0,Rs.0.0,,0.00,0.0000%
"Feb 1, 2025","Mar 15, 2025",b0d45xjtnq,2,34.07%,"asin-expanded=""B09WK3NRVD""",-,No Portfolio,Minecraft_PT,Minecraft manual,INR,3,15,20.0000%,Rs.3.0,Rs.1.0,0,Rs.0.0,,0.00,0.0000%
"Feb 1, 2025","Mar 15, 2025",b0d45xjtnq,2,34.07%,*,-,No Portfolio,Minecraft auto,Minecraft soft toys,INR,4,62,6.4500%,Rs.4.12,Rs.1.03,0,Rs.0.0,,0.00,0.0000%
"Feb 1, 2025","Mar 15, 2025",floor runner for living room,27,0.22%,floor runner living room,PHRASE,liquidations-Jan-25,31-01-illusionsmatt-BE37.5TCOS-20,Illusionmats,INR,3,53,5.6600%,Rs.40.12,Rs.13.373299999999999,0,Rs.0.0,,0.00,0.0000%
"Feb 1, 2025","Mar 15, 2025",floor runner for living room,27,0.22%,floor runner living room,EXACT,liquidations-Jan-25,31-01-illusionsmatt-BE37.5TCOS-20,Illusionmats,INR,1,24,4.1700%,Rs.10.8,Rs.10.8,0,Rs.0.0,,0.00,0.0000%
"Feb 1, 2025","Mar 15, 2025",harry potter wand illuminating,1,100.00%,harry potter wand,PHRASE,No Portfolio,manual wands (light+normal),wands,INR,1,77,1.3000%,Rs.1.37,Rs.1.37,0,Rs.0.0,,0.00,0.0000%
"Feb 1, 2025","Mar 15, 2025",snowflake magic wand,1,100.00%,magic wand,PHRASE,No Portfolio,manual wands (light+normal),Light wands,INR,2,77,2.6000%,Rs.2.13,Rs.1.065,0,Rs.0.0,,0.00,0.0000%
"Feb 1, 2025","Mar 15, 2025",stitch stuffed toy,8,1.71%,stitch toy,BROAD,No Portfolio,SPM | TOYS | GIF | KW-ALL | CONVERSION | DSTM 55845b,Fusked - Special Feature Plush,INR,7,76,9.2100%,Rs.8.45,Rs.1.2070999999999998,0,Rs.0.0,,0.00,0.0000%
"Feb 1, 2025","Mar 15, 2025",stitch stuffed toy,8,1.71%,*,-,No Portfolio,SPA | TOYS | GIF | ALL | VIISBILITY | DSTM fb8b39,Fusked - Special Feature Plush,INR,1,1,100.0000%,Rs.1.0,Rs.1.0,0,Rs.0.0,,0.00,0.0000%
"Feb 1, 2025","Mar 15, 2025",b0c5tprx3d,1,100.00%,"asin-expanded=""B0C5TRWBYM""",-,No Portfolio,Manual product targeting,price targeting,INR,2,7,28.5700%,Rs.3.86,Rs.1.93,0,Rs.0.0,,0.00,0.0000%
"Feb 1, 2025","Mar 15, 2025",b0c5tprx3d,1,100.00%,"asin-expanded=""B0C5TRWBYM""",-,No Portfolio,Manual product targeting,wand PT,INR,3,38,7.8900%,Rs.7.73,Rs.2.5767,0,Rs.0.0,,0.00,0.0000%
"Feb 1, 2025","Mar 15, 2025",b0c5tprx3d,1,100.00%,"asin-expanded=""B0C5TPZ9GS""",-,No Portfolio,Manual product targeting,wand PT,INR,1,4,25.0000%,Rs.1.79,Rs.1.79,0,Rs.0.0,,0.00,0.0000%
"Feb 1, 2025","Mar 15, 2025",b0c5tprx3d,1,100.00%,*,-,No Portfolio,SPA | B0CLLT71RW | ALL | VISIBILITY | DSTM 653b7a,Fusked - Action Dress Ups & Accessories,INR,1,8,12.5000%,Rs.1.0,Rs.1.0,0,Rs.0.0,,0.00,0.0000%
"Feb 1, 2025","Mar 15, 2025",b0c5tprx3d,1,100.00%,"asin-expanded=""B09GB9RCHT""",-,No Portfolio,Manual product targeting,price targeting,INR,2,9,22.2200%,Rs.2.88,Rs.1.44,0,Rs.0.0,,0.00,0.0000%
"Feb 1, 2025","Mar 15, 2025",b0c5tprx3d,1,100.00%,"asin-expanded=""B0D3F3MLM6""",-,No Portfolio,Manual product targeting,price targeting,INR,2,10,20.0000%,Rs.2.41,Rs.1.205,0,Rs.0.0,,0.00,0.0000%
"Feb 1, 2025","Mar 15, 2025",b0ctcfyyk2,8,0.98%,*,-,No Portfolio,New category wise campaign,Soft toys,INR,3,57,5.2600%,Rs.3.37,Rs.1.1233,0,Rs.0.0,,0.00,0.0000%
"Feb 1, 2025","Mar 15, 2025",b0ctcfyyk2,8,0.98%,*,-,No Portfolio,SPA | TOYS | GIF | ALL | VIISBILITY | DSTM fb8b39,Fusked - Special Feature Plush,INR,3,19,15.7900%,Rs.3.03,Rs.1.01,0,Rs.0.0,,0.00,0.0000%
"Feb 1, 2025","Mar 15, 2025",cinnamon roll plush,6,0.26%,*,-,No Portfolio,SPA | TOYS | GIF | ALL | VIISBILITY | DSTM fb8b39,Fusked - Special Feature Plush,INR,6,76,7.8900%,Rs.6.02,Rs.1.0033,0,Rs.0.0,,0.00,0.0000%
"Feb 1, 2025","Mar 15, 2025",cinnamoroll stuff,5,1.89%,*,-,No Portfolio,SPA | TOYS | GIF | ALL | VIISBILITY | DSTM fb8b39,Fusked - Special Feature Plush,INR,4,76,5.2600%,Rs.4.06,Rs.1.015,0,Rs.0.0,,0.00,0.0000%
"Feb 1, 2025","Mar 15, 2025",b0bzlpxcym,5,5.84%,*,-,No Portfolio,SPA | SUPER HERO ASIN | ALL | VISIBILITY | DSTM e86995,Fusked - Action Dress Ups & Accessories,INR,1,74,1.3500%,Rs.1.0,Rs.1.0,0,Rs.0.0,,0.00,0.0000%
"Feb 1, 2025","Mar 15, 2025",b0cxj1g1b3,17,0.39%,*,-,No Portfolio,Minecraft auto,Minecraft soft toys,INR,3,74,4.0500%,Rs.3.03,Rs.1.01,0,Rs.0.0,,0.00,0.0000%
"Feb 1, 2025","Mar 15, 2025",b0dtq1v6bw,3,7.77%,*,-,No Portfolio,SPA | TOYS | GIF | ALL | VIISBILITY | DSTM fb8b39,Fusked - Special Feature Plush,INR,3,73,4.1100%,Rs.3.0,Rs.1.0,0,Rs.0.0,,0.00,0.0000%
"Feb 1, 2025","Mar 15, 2025",storite travel organizer pouch,8,1.88%,travel organizer pouch,PHRASE,liquidations-Jan-25,31/1-travelling6packBE30-TACOS-20,6pcs travel orgnaizers,INR,4,73,5.4800%,Rs.28.67,Rs.7.1675,0,Rs.0.0,,0.00,0.0000%
"Feb 1, 2025","Mar 15, 2025",sunglass,103,0.01%,*,-,liquidations-Jan-25,31-01-CatEyeSunglass-BE18.8,Cat Eye Glasses,INR,2,73,2.7400%,Rs.44.02,Rs.22.01,0,Rs.0.0,,0.00,0.0000%
"Feb 1, 2025","Mar 15, 2025",sunglasses for women gucci,15,0.07%,*,-,liquidations-Jan-25,31-01-CatEyeSunglass-BE18.8,Cat Eye Glasses,INR,1,73,1.3700%,Rs.40.94,Rs.40.94,0,Rs.0.0,,0.00,0.0000%
"Feb 1, 2025","Mar 15, 2025",travel cube,10,0.45%,travel cube,EXACT,liquidations-Jan-25,27-01-CompressionCubes_Combo_BE14TACOS10,CompressionCubes_Combo_TACOS10,INR,2,73,2.7400%,Rs.18.04,Rs.9.02,0,Rs.0.0,,0.00,0.0000%
"Feb 1, 2025","Mar 15, 2025",b0cxlsbh7s,40,0.05%,*,-,No Portfolio,Minecraft auto,Minecraft soft toys,INR,3,60,5.0000%,Rs.4.92,Rs.1.64,0,Rs.0.0,,0.00,0.0000%
"Feb 1, 2025","Mar 15, 2025",b0cxlsbh7s,40,0.05%,*,-,No Portfolio,SPA | TOYS | GIF | ALL | VIISBILITY | DSTM fb8b39,Fusked - Special Feature Plush,INR,1,12,8.3300%,Rs.1.05,Rs.1.05,0,Rs.0.0,,0.00,0.0000%
"Feb 1, 2025","Mar 15, 2025",b0d2d62y8g,4,14.69%,*,-,No Portfolio,New category wise campaign,Soft toys,INR,3,72,4.1700%,Rs.4.95,Rs.1.65,0,Rs.0.0,,0.00,0.0000%
"Feb 1, 2025","Mar 15, 2025",b0dd7ljxcl,23,0.84%,*,-,No Portfolio,SPA | SUPER HERO ASIN | ALL | VISIBILITY | DSTM e86995,Fusked - Children's Costumes,INR,2,72,2.7800%,Rs.2.0,Rs.1.0,0,Rs.0.0,,0.00,0.0000%
